ds_anon_user_id,module,meantimeToQuiz,nsessions,ndays,npages,nactivities,timeInModule,endToQuiz,quizGrade,pretestGrade
Stu_d835efd76cf1fc548b0e4ec57c556155,2,2746.627987,8,4,45,74,2753.408333,1214.891667,7,7
Stu_d835efd76cf1fc548b0e4ec57c556155,3,5128.438849,8,6,41,74,9437.6,118.8666667,6,7
Stu_d835efd76cf1fc548b0e4ec57c556155,4,2471.131051,7,5,33,63,3353.041667,785.4083333,9,7
Stu_d835efd76cf1fc548b0e4ec57c556155,5,5399.646928,15,7,65,29,3750.4,15019.9,7,7
Stu_d835efd76cf1fc548b0e4ec57c556155,6,4020.36287,10,6,67,80,10627.63333,23.75,8,7
Stu_d835efd76cf1fc548b0e4ec57c556155,7,3181.044098,10,4,54,74,4266.783333,208.2833333,8,7
Stu_d835efd76cf1fc548b0e4ec57c556155,8,2048.652075,8,6,34,39,3404.883333,5659.9,9,7
Stu_d835efd76cf1fc548b0e4ec57c556155,9,4113.100161,5,3,15,37,9078.516667,197,7,7
Stu_d835efd76cf1fc548b0e4ec57c556155,10,5888.9,1,1,1,0,0,5888.9,8,7
Stu_d835efd76cf1fc548b0e4ec57c556155,11,1475.051496,2,1,7,9,291.6833333,1276.233333,10,7
Stu_d8a54a9a84c7f67c77f251c1cf8a47d2,1,6802.225,2,1,2,0,82.45,6761,9,18
Stu_d94f7553d10c6cc970a549da8f928940,1,3787.90207,11,6,48,79,10401.36667,4.45,10,19
Stu_d94f7553d10c6cc970a549da8f928940,2,1446.602806,8,6,27,74,10381.96667,0.966666667,9,19
Stu_d94f7553d10c6cc970a549da8f928940,3,3314.179647,6,5,50,74,7401.066667,0.083333333,8,19
Stu_d94f7553d10c6cc970a549da8f928940,4,3904.414019,4,4,13,63,8602.8,8.45,8,19
Stu_d94f7553d10c6cc970a549da8f928940,5,2807.167117,5,4,29,5,10851.4,2.733333333,9,19
Stu_d94f7553d10c6cc970a549da8f928940,6,20.9125,2,1,20,0,25.31666667,2.675,10,19
Stu_d94f7553d10c6cc970a549da8f928940,7,416.3206751,4,4,37,55,1373.733333,5699,9,19
Stu_d94f7553d10c6cc970a549da8f928940,8,360.2833333,2,2,17,31,1232.733333,1.283333333,10,19
Stu_d94f7553d10c6cc970a549da8f928940,9,24.30833333,1,1,6,0,22.21666667,14.76666667,8,19
Stu_d94f7553d10c6cc970a549da8f928940,11,48.81666667,1,1,3,0,5.483333333,46.8,10,19
Stu_d969b88ec49bb3f05930b5c6f8263fc7,1,5711.829825,9,5,44,53,11440.65,2.216666667,10,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,2,44.08758503,1,1,17,17,182.3166667,3.366666667,10,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,3,104.3121683,1,2,33,74,226,1.366666667,10,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,4,92.02226368,3,3,14,57,2831.516667,0.25,9,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,5,101.7338816,2,1,15,20,301.0333333,6.733333333,10,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,6,37.35364583,1,1,16,27,84.98333333,0.316666667,10,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,7,1212.581311,3,2,35,24,1556.55,2.183333333,8,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,8,121.7217656,1,1,16,39,237.7333333,17.33333333,9,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,9,2425.912454,3,3,14,37,8479.716667,27.75,9,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,10,107.7224806,1,2,10,53,244.5833333,9.833333333,9,17
Stu_d969b88ec49bb3f05930b5c6f8263fc7,11,514.5464286,2,2,4,9,555.9166667,0.15,8,17
Stu_d9b817cb12466f54942c1b5c05e07eb7,1,6786.103954,4,3,30,46,7734.866667,1.216666667,9,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,2,6092.827991,8,6,25,56,13478.98333,1348.866667,9,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,3,6737.073641,3,3,28,16,1663.441667,5941.225,10,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,4,81.01027397,1,1,9,14,104.0333333,21.45,10,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,5,422.8980769,3,2,13,5,1075.716667,97.6,8,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,6,1862.050685,4,3,23,13,4933.691667,17188.825,10,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,7,1886.96701,4,4,29,10,6691.583333,19.2,8,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,8,268.4616402,3,2,17,10,1773.25,47.21666667,9,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,9,5525.374797,4,4,13,8,9917.283333,43.33333333,10,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,10,281.2166667,2,1,11,0,318.5166667,64.41666667,10,3
Stu_d9b817cb12466f54942c1b5c05e07eb7,11,173.3055556,1,1,3,0,15.58333333,166.1333333,10,3
Stu_d9f43bb5f226a2766baf8117efef1abc,1,28.11758242,1,1,11,15,38.13333333,2.166666667,9,8
Stu_d9f43bb5f226a2766baf8117efef1abc,10,25.21893939,1,1,10,4,25.15,10.15,9,8
Stu_da18631393426e3f9d58148fdef67dc7,1,6460.602045,4,4,26,43,8737.833333,7.683333333,10,19
Stu_daeb8b1766513d519e4668d43abfe5d6,1,1536.382989,30,3,252,41,1531.566667,913.1083333,9,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,2,2493.866588,20,5,134,47,2019.8,8889.25,7,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,3,1764.985426,20,6,169,29,1705.6,10809.21111,7,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,4,470.425188,18,3,84,54,10051.23333,15.48333333,6,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,5,2089.476961,16,4,136,12,1999.341667,468.25,6,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,6,1111.157181,12,4,75,15,630.2166667,8375.65,8,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,7,1655.039184,17,4,127,26,4633.233333,7.433333333,8,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,8,542.4659632,11,3,59,38,2004.583333,19.15,7,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,9,512.7373171,19,4,63,30,4371.95,9.5,8,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,10,322.3790356,13,2,44,14,774.7166667,78.96666667,10,NA
Stu_daeb8b1766513d519e4668d43abfe5d6,11,440.4375439,5,2,21,9,556.5833333,342.2,10,NA
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,1,1111.968966,7,3,38,79,2899.3,8,10,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,2,5760.204774,6,5,38,74,6287,2262.766667,10,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,3,5162.204967,9,6,60,74,9589.3,27.81666667,8,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,4,4329.908574,3,3,21,63,2648.383333,2925.983333,8,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,5,5140.915144,6,5,29,29,7306.933333,1633.916667,8,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,6,4575.169412,9,6,42,80,7081.366667,5.633333333,9,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,7,2305.187656,4,3,37,74,8513.583333,4.883333333,10,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,8,6121.402148,4,4,32,39,7109.25,6.433333333,8,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,9,3873.50842,5,5,18,37,8584.25,4.4,8,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,10,2466.2937,7,2,28,56,4599.716667,4.9,10,6
Stu_dc19fcdc6c8360df6da0ce6a7a54d719,11,7011.343519,4,3,9,9,9934.083333,4.333333333,9,6
Stu_dc1ee1d048c94e5502fe451574efc571,1,1701.413816,5,3,54,20,7992.15,2.466666667,10,8
Stu_dc1ee1d048c94e5502fe451574efc571,4,814.0666667,1,1,1,0,0,814.0666667,9,8
Stu_dc1ee1d048c94e5502fe451574efc571,5,978.7166667,1,1,1,0,0,978.7166667,9,8
Stu_dc1ee1d048c94e5502fe451574efc571,8,14.11018519,1,1,18,0,19.33333333,3.05,9,8
Stu_dc1ee1d048c94e5502fe451574efc571,10,2284.682099,1,1,8,2,12.93333333,2275.583333,10,8
Stu_dc1ee1d048c94e5502fe451574efc571,11,104.2066667,1,1,5,0,96.6,27.15,9,8
Stu_dc8b50999bc3ccdee8b963cc626866a8,1,1855.680889,3,3,18,30,5132.416667,3434.383333,9,20
Stu_dc8b50999bc3ccdee8b963cc626866a8,3,14881.94461,1,1,15,3,10.65,14878.88333,9,20
Stu_dc8b50999bc3ccdee8b963cc626866a8,6,1622.916667,1,1,1,0,0,1622.916667,9,20
Stu_dc8b50999bc3ccdee8b963cc626866a8,9,2432.6,1,1,1,0,0,2432.6,10,20
Stu_dc8b50999bc3ccdee8b963cc626866a8,10,2337.03547,4,3,10,4,2475.925,973.25,10,20
Stu_dc8b50999bc3ccdee8b963cc626866a8,11,30931.16429,2,2,7,0,14.4,53460.83333,10,20
Stu_dcf442b795887169c6042eade188761b,1,6552.34645,8,7,65,72,4857.425,4482.583333,10,3
Stu_dcf442b795887169c6042eade188761b,2,4483.752087,4,3,45,74,2972.966667,7005.7,9,3
Stu_dcf442b795887169c6042eade188761b,3,8828.745956,9,8,103,73,3891.644444,6726.866667,9,3
Stu_dcf442b795887169c6042eade188761b,4,4455.991667,3,3,29,63,105.45,6690.755556,8,3
Stu_dcf442b795887169c6042eade188761b,5,2224.465329,4,4,27,28,503.2666667,6762.238889,10,3
Stu_dcf442b795887169c6042eade188761b,6,8457.980482,4,4,47,80,983.4388889,5279.544444,10,3
Stu_dcf442b795887169c6042eade188761b,7,11492.62759,7,5,56,74,616.9958333,10162.47083,8,3
Stu_dcf442b795887169c6042eade188761b,8,16171.13693,4,3,29,39,2980.833333,11395.04167,7,3
Stu_dcf442b795887169c6042eade188761b,9,20315.69921,5,4,23,37,30485.8,88.9,10,3
Stu_dcf442b795887169c6042eade188761b,10,4225.461097,5,4,26,56,2107.975,1541.433333,8,3
Stu_dcf442b795887169c6042eade188761b,11,2887.336447,2,2,6,9,22.55,1568.966667,8,3
Stu_dd71b7f0bf757f0c3f16b22a40832725,1,3166.70843,8,6,30,79,6820.2,12.43333333,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,2,2662.366439,5,5,16,74,6896.433333,161.1833333,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,3,1016.816504,4,3,33,74,3033.866667,2.383333333,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,4,150.8343234,2,1,10,63,329.6166667,2.633333333,8,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,5,787.9247076,3,2,15,29,1435.683333,131.45,8,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,6,1064.644556,2,2,13,65,2962.5,5.733333333,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,7,927.5084003,4,3,27,74,2976.733333,4.616666667,7,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,8,1390.723547,1,1,15,39,157.1666667,1333.483333,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,9,1357.511943,1,1,10,37,114.1333333,1323.566667,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,10,759.751199,2,2,14,56,1470.166667,2.216666667,9,14
Stu_dd71b7f0bf757f0c3f16b22a40832725,11,1585.846717,2,2,4,9,1064.633333,1403.333333,10,14
Stu_de8ab16c5cd9cc09683c0223d8aaa514,1,51.55501618,1,1,7,18,91.53333333,13.41666667,5,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,2,7804.046746,3,2,25,31,4293.066667,7210.116667,8,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,3,52792.57038,10,4,58,68,1660.566667,34339.95833,8,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,4,57890.20399,5,6,16,40,3722.266667,45265.1,4,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,5,36548.55579,7,5,32,26,2332.483333,37725.9,3,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,6,34492.28988,7,5,17,9,5449.222222,30916.95,3,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,7,11872.14183,7,7,67,57,3694.716667,8338.925,7,11
Stu_de8ab16c5cd9cc09683c0223d8aaa514,8,5232.222222,4,3,12,0,810.425,5017.416667,7,11
Stu_dfc0518670c47410e9beeabb94c4d642,1,1922.564112,5,3,34,77,7300.7,924.4166667,9,8
Stu_dfc0518670c47410e9beeabb94c4d642,2,2714.772635,5,3,21,74,9659.65,169.25,10,8
Stu_dfc0518670c47410e9beeabb94c4d642,3,1047.413468,4,2,34,74,1801,207.7166667,10,8
Stu_dfc0518670c47410e9beeabb94c4d642,4,309.4546328,2,1,9,62,547.6,58.66666667,8,8
Stu_dfc0518670c47410e9beeabb94c4d642,5,1574.487755,1,1,3,6,201.4833333,1517.2,9,8
Stu_dfc0518670c47410e9beeabb94c4d642,7,2833.085,3,3,14,34,4239.633333,1747.266667,10,8
Stu_dfc0518670c47410e9beeabb94c4d642,8,1945.298214,4,2,11,18,1628.766667,1171.533333,8,8
Stu_dfc0518670c47410e9beeabb94c4d642,9,251.2616279,1,1,9,37,531.2333333,53.11666667,10,8
Stu_dfc0518670c47410e9beeabb94c4d642,10,4871.806758,4,2,20,56,1921.583333,4088.083333,10,8
Stu_dfc0518670c47410e9beeabb94c4d642,11,6943.565952,1,1,3,9,79.1,6920.833333,9,8
Stu_e0be30607b16530af8b333b11d513d0e,1,2347.317593,4,4,12,6,6893.216667,3.35,8,13
Stu_e0be30607b16530af8b333b11d513d0e,2,6946.8,3,2,6,3,2884.983333,4843.716667,7,13
Stu_e0be30607b16530af8b333b11d513d0e,3,44.30952381,1,1,28,0,56.33333333,27.76666667,6,13
Stu_e0be30607b16530af8b333b11d513d0e,6,15.01078431,1,1,17,0,26.15,7.016666667,9,13
Stu_e0c6ab29b583a1ec96bf18b87206126e,1,2853.521212,2,2,17,24,3110.283333,7.316666667,8,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,2,11.2100823,1,1,4,12,8.883333333,7.4,10,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,3,388.6393052,4,2,36,43,1303.666667,8.6,9,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,4,27.322,1,1,10,63,33.6,11.48333333,9,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,5,940.5931055,2,2,28,29,1018.733333,2.1,7,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,6,3744.285215,2,2,31,78,4043.166667,4.1,10,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,7,1705.989038,4,3,42,73,2957.166667,0.616666667,8,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,8,3555.550449,2,2,46,39,4054.966667,1.4,9,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,9,2425.729005,2,2,27,37,2593.1,5.466666667,8,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,10,3628.563384,2,2,24,56,3943.916667,1.166666667,8,7
Stu_e0c6ab29b583a1ec96bf18b87206126e,11,3636.074895,2,2,4,9,1272.383333,2624.45,10,7
Stu_e10e7928a22e96f5dce85c214c5e9c6a,2,934.8238446,5,3,15,74,4252.083333,18.98333333,10,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,3,3647.593442,6,5,61,70,2797.55,2358.608333,9,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,4,12757.68333,1,1,1,0,0,12757.68333,10,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,5,1230.090684,2,2,14,29,1895.6,4.616666667,10,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,6,323.246268,2,1,18,80,506.75,3.65,10,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,7,5716.090371,5,3,29,71,11635.33333,41.61666667,10,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,8,1075.753496,2,2,15,39,1682.65,11.53333333,9,20
Stu_e10e7928a22e96f5dce85c214c5e9c6a,9,1039.548137,2,2,10,37,1584.533333,45.01666667,10,20
Stu_e19c2b10774b8ac87b9fc7f3bc0042b0,1,3693.276984,2,2,4,4,3883.483333,1.15,6,13
Stu_e21bea79b387499826f30f7ce0792dc9,1,612.7613154,3,2,21,79,1468.616667,3.15,9,12
Stu_e21bea79b387499826f30f7ce0792dc9,2,2143.668723,18,7,32,74,8524.266667,8.5,8,12
Stu_e21bea79b387499826f30f7ce0792dc9,3,8192.167029,12,8,37,74,15223.4,11.35,9,12
Stu_e21bea79b387499826f30f7ce0792dc9,4,1219.155853,4,3,12,63,2702.266667,11.41666667,10,12
Stu_e21bea79b387499826f30f7ce0792dc9,5,2542.475121,6,3,16,29,6748.383333,76.66666667,10,12
Stu_e21bea79b387499826f30f7ce0792dc9,6,2444.295357,9,7,28,80,13174.05,31.45,9,12
Stu_e21bea79b387499826f30f7ce0792dc9,7,5178.520069,7,6,36,74,13385.7,1740.8,10,12
Stu_e21bea79b387499826f30f7ce0792dc9,8,3398.333486,5,5,18,39,13158.68333,105.9166667,10,12
Stu_e21bea79b387499826f30f7ce0792dc9,9,2067.250473,7,5,15,37,7484.666667,44.8,8,12
Stu_e21bea79b387499826f30f7ce0792dc9,10,1265.326216,7,4,16,56,7800.183333,745.2333333,10,12
Stu_e21bea79b387499826f30f7ce0792dc9,11,1322.209069,1,1,3,9,146.2166667,1272.6,10,12
Stu_e24c93d6bb711d6adef85cebd436f59b,1,2657.462864,10,5,52,79,5757.833333,8.35,9,10
Stu_e24c93d6bb711d6adef85cebd436f59b,2,1612.373367,5,3,36,74,2983.316667,15.88333333,10,10
Stu_e24c93d6bb711d6adef85cebd436f59b,3,5943.175132,9,7,75,73,9740,13.11666667,8,10
