"ds_anon_user_id","module","meantimeToQuiz","nsessions","ndays","npages","nactivities","timeInModule","endToQuiz","meanSessionDiff","quizGrade","pretestGrade","examGrade","Nwords","Nactivities","Npages","crammers"
"Stu_0776e97955212ea3e476e6e3b189fefc",4,5091.62962398374,3,3,11,63,2453.53333333333,4464.66666666667,115905.666666667,10,7,32,9638,63,3,"Non-Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",5,6095.00633802817,2,2,11,18,10105.75,5898.7,403572.333333333,9,7,32,14163,29,18,"Non-Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",6,5841.40201342282,3,2,25,80,1343.58333333333,4999.8,27038,9,7,32,17373,80,20,"Non-Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",7,3877.95,2,2,3,2,11599.5,3047.16666666667,519435,9,7,32,15293,74,10,"Non-Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",8,18.4115384615385,1,1,13,0,15.1166666666667,8.46666666666667,142951.5,10,7,32,11582,39,10,"Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",9,2594.60996472663,3,2,12,37,943.166666666667,2037.53333333333,18173.3333333333,10,7,32,12430,37,14,"Non-Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",10,54.8533492822966,1,1,8,37,100.183333333333,5.3,521348,8,7,32,14635,56,18,"Crammer"
"Stu_0776e97955212ea3e476e6e3b189fefc",11,8843.2577294686,1,1,3,9,29.4,8830.1,866,10,7,32,3043,9,2,"Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",1,1354.18899224806,5,3,31,79,2948.11666666667,3.03333333333333,51057,10,11,31,18754,79,27,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",2,1657.96192488263,5,3,18,74,2751.43333333333,4.28333333333333,34985.4,10,11,31,9546,74,25,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",3,3240.94014844804,5,6,39,74,7950.05,12.2,126066.833333333,10,11,31,12785,74,26,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",4,5514.72072368421,6,4,16,63,9749.31666666667,9.53333333333333,147090.166666667,8,11,31,9638,63,3,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",5,2986.35651162791,8,5,25,29,16449.9833333333,6.5,99499.8,9,11,31,14163,29,18,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",6,1939.30306038048,8,4,26,80,5902.38333333333,3.85,43820.125,10,11,31,17373,80,20,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",7,1876.91046747967,6,3,42,74,3926.98333333333,6.53333333333333,53227.6666666667,9,11,31,15293,74,10,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",8,7530.49643939394,7,3,22,39,16245.7166666667,16.7166666666667,140036.714285714,9,11,31,11582,39,10,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",9,17434.9992424242,4,2,17,37,2281.66666666667,16414.2333333333,35387,9,11,31,12430,37,14,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",10,5986.85521945433,6,4,21,56,3626.18333333333,3619.15,36493.6666666667,9,11,31,14635,56,18,"Non-Crammer"
"Stu_07783eaead5be8498e7600754cde0fed",11,2552.39516908213,3,2,5,9,3005.05,1703.48333333333,220531.666666667,10,11,31,3043,9,2,"Non-Crammer"
"Stu_0797dbaf068ed0a5b9136a35a30076fa",1,9.56666666666667,1,1,1,0,0,9.56666666666667,231922.461538462,9,8,24,18754,79,27,"Crammer"
"Stu_0797dbaf068ed0a5b9136a35a30076fa",4,604.025475475475,3,2,16,63,1028.95,6.13333333333333,26793,10,8,24,9638,63,3,"Non-Crammer"
"Stu_0797dbaf068ed0a5b9136a35a30076fa",5,3910.48837719298,7,5,20,28,8980.33333333333,9.9,60844.6666666667,7,8,24,14163,29,18,"Non-Crammer"
"Stu_0797dbaf068ed0a5b9136a35a30076fa",6,1230.96885671863,5,3,31,79,5717.93333333333,4.25,181454.5,10,8,24,17373,80,20,"Non-Crammer"
"Stu_0797dbaf068ed0a5b9136a35a30076fa",11,19792.7,1,1,1,0,0,19792.7,107,10,8,24,3043,9,2,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",1,496.718372703412,3,2,11,24,1402.51666666667,38.9166666666667,211507.5,9,9,31,18754,79,27,"Non-Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",2,53.6061403508772,1,2,4,12,81.35,12.65,130806.5,8,9,31,9546,74,25,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",3,484.045949074074,2,2,13,10,642.216666666667,0.466666666666667,200660.625,9,9,31,12785,74,26,"Non-Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",5,2.94047619047619,1,1,7,0,3.96666666666667,0.666666666666667,45600.6666666667,9,9,31,14163,29,18,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",6,12.8078703703704,1,1,11,7,37.3166666666667,0.8,153301.8,10,9,31,17373,80,20,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",7,12.4794117647059,1,1,17,0,23.0166666666667,0.333333333333333,108824.9,9,9,31,15293,74,10,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",8,7.35144927536232,1,1,23,0,18.4,1.28333333333333,87.5,10,9,31,11582,39,10,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",9,29.0529411764706,1,1,17,0,28.8,17.6333333333333,15236,8,9,31,12430,37,14,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",10,20.680303030303,1,1,11,0,28.7833333333333,4.56666666666667,800,9,9,31,14635,56,18,"Crammer"
"Stu_07dd61697ccafe518b84c41f3cbcd3ff",11,34.8185185185185,1,1,9,0,5.3,32.1333333333333,283044,7,9,31,3043,9,2,"Crammer"
"Stu_07e93f5b90453554f8a038196a70b69f",1,12.0637254901961,1,1,2,2,8.9,10.1,226582,7,NA,28,18754,79,27,"Crammer"
"Stu_07e93f5b90453554f8a038196a70b69f",6,7.61458333333333,1,1,8,0,11.9,2.31666666666667,1512483.5,9,NA,28,17373,80,20,"Crammer"
"Stu_07e93f5b90453554f8a038196a70b69f",10,609.540659955257,2,2,20,56,1412.7,0.0833333333333333,39426.5,9,NA,28,14635,56,18,"Non-Crammer"
"Stu_07e93f5b90453554f8a038196a70b69f",11,82.8586854460094,2,1,6,9,246.033333333333,0.116666666666667,261699,8,NA,28,3043,9,2,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",1,4238.59352896915,5,4,24,79,8351.85,997.183333333333,331126.8,9,11,29,18754,79,27,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",2,2869.48455284553,4,4,19,74,3881.71666666667,1612.78333333333,139238.6,9,11,29,9546,74,25,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",3,4088.23134615385,6,4,40,73,5887.53333333333,2226.5,58242.1666666667,9,11,29,12785,74,26,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",4,6863.65232067511,3,2,11,63,5696.15,3070.01666666667,194209,9,11,29,9638,63,3,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",5,5948.17383107089,5,4,17,28,4414.16666666667,3819.81666666667,106321.2,10,11,29,14163,29,18,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",6,2758.92428791378,4,3,24,80,8482.83333333333,314.483333333333,165136.666666667,10,11,29,17373,80,20,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",7,1798.21550695825,4,3,28,74,6018.41666666667,8.33333333333333,110330,8,11,29,15293,74,10,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",8,9774.377877429,1,1,14,39,210.783333333333,9680.68333333333,269741,8,11,29,11582,39,10,"Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",9,6326.71374764595,2,2,11,37,3474.83333333333,5077.83333333333,396597,7,11,29,12430,37,14,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",10,6306.06075268817,3,2,11,56,1061.16666666667,5896.73333333333,390216.666666667,8,11,29,14635,56,18,"Non-Crammer"
"Stu_08a7c94c900cb3654a6e703e38a6b11a",11,5670.59295774648,2,1,4,9,398.266666666667,5625.6,14720,10,11,29,3043,9,2,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",1,7584.96507381507,3,2,32,79,611.3,7238.36666666667,33739.5,10,10,29,18754,79,27,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",2,11321.5405384006,9,5,65,74,5467.1,12791.05,63570.9,10,10,29,9546,74,25,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",3,6274.24897260274,7,5,86,74,5395.9,1581.4,122349.375,7,10,29,12785,74,26,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",4,3990.89954407295,3,3,21,63,8659.05,0.0166666666666667,179443,8,10,29,9638,63,3,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",5,2494.10795165394,5,3,50,29,9528.05,3.71666666666667,128802.444444444,10,10,29,14163,29,18,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",6,7091.46461716937,1,1,32,80,146.883333333333,7013.68333333333,219013.333333333,9,10,29,17373,80,20,"Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",7,6009.87643908969,2,2,34,74,5830.2,372.55,174875.5,9,10,29,15293,74,10,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",8,160.281350954479,3,3,22,39,12940.7833333333,0.0166666666666667,194419.25,9,10,29,11582,39,10,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",9,4204.10446428571,2,2,13,36,5757.91666666667,0.0166666666666667,172518,10,10,29,12430,37,14,"Non-Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",10,49.3027777777778,1,1,10,56,73.75,20.4166666666667,592372,10,10,29,14635,56,18,"Crammer"
"Stu_08b47d7172a0bb20ad3ec4e57d935033",11,51.2946153846154,1,1,4,9,59.0333333333333,0.1,666062,9,10,29,3043,9,2,"Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",1,4235.09886363636,9,6,55,60,4477.08888888889,1238.45,79898.9090909091,10,11,31,18754,79,27,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",4,5942.08157276995,8,6,21,55,6498.70833333333,22280.2166666667,87106.4444444444,8,11,31,9638,63,3,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",3,3869.94552752294,14,8,135,45,4099.6,15583.3,46027.8125,7,11,31,12785,74,26,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",2,4296.42546816479,13,7,74,74,7107.63333333333,7.45833333333333,50579.65,8,11,31,9546,74,25,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",5,1293.94220779221,4,2,27,29,1658.1,634,18624.6666666667,10,11,31,14163,29,18,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",6,1053.3449829932,7,5,27,72,5894.5,14.7333333333333,467631.666666667,8,11,31,17373,80,20,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",7,3757.26342123056,8,7,36,72,17065.4,41.6166666666667,92469.2727272727,10,11,31,15293,74,10,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",8,517.955822416303,5,3,23,39,2991.76666666667,98.1,31491.8333333333,9,11,31,11582,39,10,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",9,431.165451388889,5,4,18,36,5988.61666666667,2.86666666666667,107115.428571429,8,11,31,12430,37,14,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",10,2324.58459119497,8,6,25,56,7364.86666666667,60.1166666666667,43401.7,9,11,31,14635,56,18,"Non-Crammer"
"Stu_08c39a1ab5468fa43620ae61a04fef0b",11,8416.28095238095,2,2,4,9,9619.13333333333,5662.56666666667,303348.5,10,11,31,3043,9,2,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",1,7205.9052688172,5,3,38,54,8607.98333333333,8.68333333333333,103554.1,10,6,32,18754,79,27,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",2,1702.15152740341,5,3,28,74,4351.01666666667,0.433333333333333,86647.5,9,6,32,9546,74,25,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",3,5278.14003759398,8,6,81,71,8605.38333333333,0.433333333333333,57305.2222222222,9,6,32,12785,74,26,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",4,2389.02732683983,5,3,16,63,3154.85,1.2,73981.25,9,6,32,9638,63,3,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",5,7863.39230769231,6,5,37,19,13222.4,8.91666666666667,88280.5555555556,8,6,32,14163,29,18,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",6,580.831973581974,6,4,25,80,4231.4,3.26666666666667,34431.4,8,6,32,17373,80,20,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",7,726.5782,5,2,39,73,1740.76666666667,2.15,52667.2,10,6,32,15293,74,10,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",8,2728.14513274336,7,6,40,35,10087,4.5,69275.3333333333,8,6,32,11582,39,10,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",9,2878.4687804878,5,4,28,37,8658.2,1.46666666666667,75698.6666666667,9,6,32,12430,37,14,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",10,2712.78921251348,11,7,32,56,10004.0666666667,2.5,47136.5454545455,10,6,32,14635,56,18,"Non-Crammer"
"Stu_09146c80f0ac63881c5b54e465fde036",11,2916.04945355191,2,2,4,7,1539.4,2876.56666666667,455360,10,6,32,3043,9,2,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",1,2401.27213178295,4,3,22,78,2768.71666666667,1371.41666666667,50786.4,10,12,31,18754,79,27,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",2,1908.16102150538,5,3,32,73,982.725,446.691666666667,53391,9,12,31,9546,74,25,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",3,11150.4851738241,6,4,42,73,3794,11948.3833333333,86831.1666666667,8,12,31,12785,74,26,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",4,7933.28942826321,4,3,17,61,2922.4,5843.5,131952.4,9,12,31,9638,63,3,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",5,7058.775,7,5,21,29,9964.18333333333,2866.06666666667,97722.8888888889,9,12,31,14163,29,18,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",6,8398.67414478918,5,5,26,79,5847.55,5072.58333333333,165025.166666667,8,12,31,17373,80,20,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",7,5293.37769028871,5,4,36,73,1179.86666666667,3348.21666666667,107595.166666667,8,12,31,15293,74,10,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",8,7189.02899543379,4,4,16,39,1542.6,8227.88333333333,73527,10,12,31,11582,39,10,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",9,10884.9835271318,3,2,10,36,1265.23333333333,10124.3833333333,163624.666666667,9,12,31,12430,37,14,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",10,3631.46950947603,4,2,29,56,1707.11666666667,2725.9,45141.4,10,12,31,14635,56,18,"Non-Crammer"
"Stu_09d49710361cf78f8847348659de360c",11,10944.5276190476,1,1,4,9,30.6833333333333,10929.7666666667,102093,10,12,31,3043,9,2,"Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",1,1144.59344202899,4,4,38,79,6812.73333333333,5.08333333333333,304692.571428571,9,7,34,18754,79,27,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",3,796.681178707224,7,3,51,74,692.058333333333,7176.675,105518.428571429,10,7,34,12785,74,26,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",2,1059.66132596685,5,2,25,74,2009.96666666667,1.41666666666667,24087.2,10,7,34,9546,74,25,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",4,727.473606729758,4,2,19,63,1254.36666666667,0.783333333333333,228044.2,10,7,34,9638,63,3,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",5,787.352369668246,1,1,12,29,307.566666666667,667.25,155,10,7,34,14163,29,18,"Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",6,547.841686460808,2,2,19,80,1525.08333333333,1.85,152256.5,9,7,34,17373,80,20,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",7,2002.07860449735,6,4,39,74,4314.58333333333,6.16666666666667,151528.714285714,9,7,34,15293,74,10,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",8,900.501336477987,4,2,19,39,3944.3,18.5833333333333,131809.8,8,7,34,11582,39,10,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",9,235.969925512104,4,2,17,37,1458.28333333333,0.683333333333333,163999.5,10,7,34,12430,37,14,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",10,205.460994152047,3,2,21,56,1884.23333333333,2,133670.5,10,7,34,14635,56,18,"Non-Crammer"
"Stu_0a4dd349b3b719513eb5b956828135a8",11,3941.12878787879,2,2,4,9,1418.33333333333,3836.13333333333,36351,10,7,34,3043,9,2,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",1,6647.69776751347,2,1,31,77,287.483333333333,6466.68333333333,91342,10,17,27,18754,79,27,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",2,366.343996641478,4,2,23,74,1738.95,6.71666666666667,238651.6,8,17,27,9546,74,25,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",3,277.660006027728,2,1,42,74,294.666666666667,19.1166666666667,147678.5,9,17,27,12785,74,26,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",4,214.954928861789,2,2,29,63,182.25,7046.475,389266,9,17,27,9638,63,3,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",5,467.748782343988,4,2,33,27,1655.11666666667,7.71666666666667,20525.75,10,17,27,14163,29,18,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",6,209.034992283951,3,3,29,80,7808.48333333333,7.46666666666667,133045.428571429,7,17,27,17373,80,20,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",7,912.844587458746,7,3,34,74,5156.4,91.0166666666667,90490.4285714286,9,17,27,15293,74,10,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",8,1184.88319327731,4,4,28,39,12507.7166666667,8.86666666666667,172104.2,10,17,27,11582,39,10,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",9,124.897735507246,1,1,9,37,271.216666666667,4.65,5758.5,9,17,27,12430,37,14,"Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",10,166.100724637681,3,2,16,55,3326.38333333333,5.8,209760.2,10,17,27,14635,56,18,"Non-Crammer"
"Stu_0a66206eae897f281b2ed109fd8c2a4a",11,308.634009009009,1,1,3,9,222.316666666667,226.45,59550,10,17,27,3043,9,2,"Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",1,3116.43655598958,5,5,140,76,20867.6666666667,1106.15,264939.2,8,10,18,18754,79,27,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",2,1101.62258718573,3,3,48,73,4146.13333333333,25.45,82177.3333333333,8,10,18,9546,74,25,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",3,8083.14079365079,4,4,72,30,1540.49166666667,17571.2333333333,37967.8,7,10,18,12785,74,26,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",5,6450.86970238095,4,3,68,29,7654.2,1567.46666666667,174166.142857143,4,10,18,14163,29,18,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",6,4925.33715348208,5,3,64,79,8894.56666666667,15.6833333333333,86024.1428571429,7,10,18,17373,80,20,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",4,1960.43141210375,3,3,54,62,3755.31666666667,17.65,306142.666666667,8,10,18,9638,63,3,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",7,4032.16054292929,4,4,64,69,11225.9666666667,5.65,167467.25,8,10,18,15293,74,10,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",8,1529.96796448087,3,3,36,39,4010.33333333333,32.1166666666667,163442.75,8,10,18,11582,39,10,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",9,1567.69422110553,6,4,30,37,3576.88333333333,15.2666666666667,231179.571428571,6,10,18,12430,37,14,"Non-Crammer"
"Stu_0aa920a6bee990b62425d0a6f23ecfaf",10,7229.08259803922,1,1,12,7,72.1833333333333,7207.5,474130.5,4,10,18,14635,56,18,"Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",1,2751.28608475648,10,6,84,79,3614.63333333333,661.475,107266.916666667,10,6,30,18754,79,27,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",2,2227.11988095238,7,4,53,74,1490.04166666667,4936.34166666667,49511,10,6,30,9546,74,25,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",3,3678.30943287037,9,7,94,74,13027.75,1.95,88713.7777777778,8,6,30,12785,74,26,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",4,4075.62441520468,5,4,26,63,4451.75,2785.95,70733.6,9,6,30,9638,63,3,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",5,1745.13733333333,5,4,29,29,8747.91666666667,1214.98333333333,153802,8,6,30,14163,29,18,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",6,950.088170823885,4,4,37,78,14307.55,298.75,253672.4,10,6,30,17373,80,20,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",7,789.099000908265,3,2,46,49,177.325,3781.95833333333,40549,9,6,30,15293,74,10,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",8,8004.26130952381,2,2,28,0,6.46666666666667,8001.50833333333,318252.666666667,9,6,30,11582,39,10,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",9,9622.19385964912,3,3,19,0,713.55,9962.35833333333,140101,7,6,30,12430,37,14,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",10,5109.04583333333,2,2,20,0,10143.0666666667,36.95,304198,10,6,30,14635,56,18,"Non-Crammer"
"Stu_0ab522d3070d8b5388fbb0bd5abcbc69",11,1528.36111111111,2,2,6,0,2796.58333333333,129.883333333333,257536.5,9,6,30,3043,9,2,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",1,4757.64377211607,10,5,67,79,8604.83333333333,0.1,68923.4,10,9,32,18754,79,27,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",2,1333.92641843972,4,4,36,74,4365.58333333333,7.41666666666667,121273.6,9,9,32,9546,74,25,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",3,1643.45703333333,3,3,50,74,8729.05,2.96666666666667,196927.5,9,9,32,12785,74,26,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",4,1394.42530864198,4,2,13,63,3669.45,859.65,252316,10,9,32,9638,63,3,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",5,3234.24723467862,7,5,32,29,7818.81666666667,3.73333333333333,66686.8571428571,10,9,32,14163,29,18,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",6,909.347037037037,4,3,25,80,2391.5,2.11666666666667,65981.2,10,9,32,17373,80,20,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",7,291.34018404908,3,3,38,74,2816.13333333333,10.55,51990.3333333333,10,9,32,15293,74,10,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",8,3575.28933933934,6,4,29,39,7099.66666666667,0.333333333333333,150350.875,10,9,32,11582,39,10,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",9,3659.42092198582,7,4,33,35,16164.2666666667,3.28333333333333,59828,10,9,32,12430,37,14,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",10,1052.18884758364,2,1,11,56,601.516666666667,774.95,13215,10,9,32,14635,56,18,"Non-Crammer"
"Stu_0ab9b7ccd26ae7ccb498b8eb13434f27",11,3710.12083333333,1,1,3,8,47.2166666666667,3684.15,266052.666666667,10,9,32,3043,9,2,"Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",1,1451.9449586155,7,4,58,68,4482.76666666667,47.2333333333333,60573.7,10,12,32,18754,79,27,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",2,853.778988326848,3,2,19,50,2073.1,1.95,298738.75,10,12,32,9546,74,25,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",3,588.838471177945,2,2,35,13,899.75,1.73333333333333,226350,9,12,32,12785,74,26,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",4,796.765895061728,2,2,19,63,1310.31666666667,0.0333333333333333,192582,10,12,32,9638,63,3,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",5,763.625903614458,4,3,48,16,3345.96666666667,11.1,124444.625,9,12,32,14163,29,18,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",9,1465.06157894737,4,4,22,33,1319.80833333333,17969.7083333333,165269.75,10,12,32,12430,37,14,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",6,852.242994350283,5,3,28,53,6157.91666666667,2.35,54135.8571428571,10,12,32,17373,80,20,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",7,1490.49691647151,3,3,35,59,2515.41666666667,3.33333333333333,158616.5,10,12,32,15293,74,10,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",8,1154.96391304348,4,2,35,35,1843.35,20.7666666666667,111433,10,12,32,11582,39,10,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",10,890.464853556485,4,2,19,39,1685.55,1.85,126886,10,12,32,14635,56,18,"Non-Crammer"
"Stu_0af0628e7f35b66a98e1a1c46430825f",11,381.44453125,2,1,9,7,461.25,5.08333333333333,80790.3333333333,10,12,32,3043,9,2,"Non-Crammer"
"Stu_0b3fe4f7cf0b597d498c58cf020d52cd",1,4091.79020325203,1,1,20,79,130.833333333333,4025.11666666667,299527,9,11,27,18754,79,27,"Crammer"
"Stu_0b3fe4f7cf0b597d498c58cf020d52cd",2,56.8087743732591,1,1,13,74,111.633333333333,1.53333333333333,990587,10,11,27,9546,74,25,"Crammer"
"Stu_0b3fe4f7cf0b597d498c58cf020d52cd",3,675.169880715706,3,2,32,74,1065.9,319.15,210132,9,11,27,12785,74,26,"Non-Crammer"
